Invoice_ID,Product_Category,List_Price,Discount_Percent,Discount_Amount,Quantity,Net_Revenue,COGS,Gross_Margin,Gross_Margin_Percent,Customer_Segment,Sales_Channel,Invoice_Date,Discount_Tier
INV137387,Footwear,2695.44,6.5,876.02,5,12601.18,7136.64,5464.54,43.37,Retail,Direct Website,2025-10-20,Low
INV137388,Home & Kitchen,3079.04,13.8,424.91,1,2654.13,1847.81,806.32,30.38,Retail,Direct Website,2025-07-07,Medium
INV137389,Apparel,1112.25,15.1,671.8,4,3777.2,2543.72,1233.48,32.66,Retail,Direct Website,2025-03-19,Medium
INV137390,Beauty,2343.14,35.6,1668.32,2,3017.96,2600.61,417.35,13.83,Retail,Marketplace,2025-10-24,Very High
INV137391,Grocery,780.01,6.0,234.0,5,3666.05,2496.47,1169.58,31.9,Retail,Direct Website,2025-01-04,Low
INV137392,Electronics,23833.16,0.0,0.0,41,977159.56,557116.29,420043.27,42.99,Wholesale,In-Store,2025-07-17,No Discount
INV137393,Apparel,765.03,27.3,8562.98,41,22803.25,19740.78,3062.47,13.43,Wholesale,Direct Website,2025-05-01,High
INV137394,Grocery,253.01,8.9,45.04,2,460.98,308.63,152.35,33.05,Corporate,Direct Website,2025-03-08,Low
INV137395,Home & Kitchen,2069.09,9.7,200.7,1,1868.39,1301.47,566.92,30.34,Retail,Direct Website,2025-08-03,Low
INV137396,Home & Kitchen,3028.89,3.1,187.79,2,5869.99,3237.37,2632.62,44.85,Corporate,Direct Website,2025-02-04,Low
INV137397,Footwear,2390.51,21.2,1520.36,3,5651.17,3742.45,1908.72,33.78,Retail,Marketplace,2025-03-09,High
INV137398,Electronics,6943.49,6.6,1374.81,3,19455.66,12486.17,6969.49,35.82,Retail,Direct Website,2025-12-04,Low
INV137399,Beauty,1025.99,21.8,223.67,1,802.32,638.44,163.88,20.43,Corporate,Direct Website,2025-08-02,High
INV137400,Home & Kitchen,4192.21,1.7,71.27,1,4120.94,2163.31,1957.63,47.5,Retail,Direct Website,2025-09-14,Low
INV137401,Electronics,10513.7,6.3,2649.45,4,39405.35,22465.29,16940.06,42.99,Retail,Direct Website,2025-10-06,Low
INV137402,Apparel,2589.08,23.2,19822.0,33,65617.64,51199.86,14417.78,21.97,Wholesale,Marketplace,2025-09-27,High
INV137403,Beauty,1250.93,21.6,270.2,1,980.73,782.38,198.35,20.22,Retail,Marketplace,2025-06-18,High
INV137404,Electronics,22838.66,16.8,3836.89,1,19001.77,13312.75,5689.02,29.94,Retail,Direct Website,2025-10-19,Medium
INV137405,Beauty,1608.2,6.8,218.72,2,2997.68,1736.05,1261.63,42.09,Retail,In-Store,2025-08-20,Low
INV137406,Footwear,1905.42,24.1,459.21,1,1446.21,979.55,466.66,32.27,Retail,Marketplace,2025-08-14,High
INV137407,Grocery,999.19,0.0,0.0,9,8992.71,5153.75,3838.96,42.69,Wholesale,Marketplace,2025-07-07,No Discount
INV137408,Home & Kitchen,2819.66,11.0,930.49,3,7528.49,4791.37,2737.12,36.36,Retail,Direct Website,2025-11-26,Medium
INV137409,Electronics,21533.25,11.5,2476.32,1,19056.93,12064.56,6992.37,36.69,Retail,Marketplace,2025-08-08,Medium
INV137410,Home & Kitchen,5222.22,13.7,2861.78,4,18027.1,14654.19,3372.91,18.71,Retail,Direct Website,2025-03-19,Medium
INV137411,Home & Kitchen,5924.77,0.0,0.0,1,5924.77,4290.68,1634.09,27.58,Retail,Marketplace,2025-08-15,No Discount
INV137412,Footwear,4366.37,26.4,1152.72,1,3213.65,2403.76,809.89,25.2,Corporate,Direct Website,2025-02-08,High
INV137413,Footwear,4581.52,16.2,742.21,1,3839.31,2647.29,1192.02,31.05,Retail,Marketplace,2025-08-18,Medium
INV137414,Home & Kitchen,763.91,40.5,309.38,1,454.53,379.63,74.9,16.48,Retail,Direct Website,2025-09-02,Very High
INV137415,Electronics,4507.25,18.5,39190.54,47,172650.21,129851.37,42798.84,24.79,Wholesale,Direct Website,2025-05-09,Medium
INV137416,Footwear,2264.4,4.6,104.16,1,2160.24,1419.1,741.14,34.31,Retail,Marketplace,2025-08-14,Low
INV137417,Grocery,446.97,9.7,130.07,3,1210.84,703.69,507.15,41.88,Retail,Marketplace,2025-05-14,Low
INV137418,Beauty,1592.93,13.7,218.23,1,1374.7,919.09,455.61,33.14,Retail,In-Store,2025-07-06,Medium
INV137419,Home & Kitchen,1063.45,23.1,1228.28,5,4088.97,2976.74,1112.23,27.2,Corporate,Marketplace,2025-08-25,High
INV137420,Home & Kitchen,5667.53,8.3,2352.02,5,25985.63,15554.79,10430.84,40.14,Retail,Marketplace,2025-06-16,Low
INV137421,Footwear,1011.85,23.4,1183.86,5,3875.39,3269.94,605.45,15.62,Retail,Direct Website,2025-05-19,High
INV137422,Apparel,2740.53,42.7,5851.03,5,7851.62,7715.55,136.07,1.73,Corporate,Direct Website,2025-08-28,Very High
INV137423,Grocery,195.7,0.0,0.0,1,195.7,97.17,98.53,50.35,Retail,Marketplace,2025-09-13,No Discount
INV137424,Electronics,20187.06,19.5,3936.48,1,16250.58,11221.76,5028.82,30.95,Corporate,Direct Website,2025-11-05,Medium
INV137425,Footwear,4831.06,42.5,4106.4,2,5555.72,5220.89,334.83,6.03,Retail,Marketplace,2025-08-16,Very High
INV137426,Home & Kitchen,4330.28,1.7,147.23,2,8513.33,5549.76,2963.57,34.81,Retail,Marketplace,2025-05-06,Low
INV137427,Apparel,1384.15,19.2,797.27,3,3355.18,2154.9,1200.28,35.77,Retail,Marketplace,2025-06-24,Medium
INV137428,Electronics,2969.01,9.7,1439.97,5,13405.08,8716.67,4688.41,34.97,Retail,Marketplace,2025-07-04,Low
INV137429,Beauty,1879.6,23.7,20045.93,45,64536.07,44374.23,20161.84,31.24,Wholesale,Marketplace,2025-02-20,High
INV137430,Apparel,3483.13,21.2,2953.69,4,10978.83,9087.06,1891.77,17.23,Retail,Marketplace,2025-09-14,High
INV137431,Beauty,1239.02,4.1,101.6,2,2376.44,1287.2,1089.24,45.83,Retail,Marketplace,2025-10-11,Low
INV137432,Apparel,3804.23,19.8,31635.98,42,128141.68,91673.11,36468.57,28.46,Wholesale,In-Store,2025-08-04,Medium
INV137433,Electronics,21340.89,12.6,2688.95,1,18651.94,10585.87,8066.07,43.25,Retail,Marketplace,2025-01-12,Medium
INV137434,Home & Kitchen,2929.15,8.1,474.52,2,5383.78,3867.35,1516.43,28.17,Retail,Marketplace,2025-10-25,Low
INV137435,Beauty,1884.23,2.5,235.53,5,9185.62,5529.93,3655.69,39.8,Retail,Direct Website,2025-11-16,Low
INV137436,Home & Kitchen,5276.75,11.2,6500.96,11,51543.29,34749.97,16793.32,32.58,Wholesale,Marketplace,2025-08-14,Medium
INV137437,Home & Kitchen,5863.28,17.8,5218.32,5,24098.08,15075.61,9022.47,37.44,Retail,Direct Website,2025-06-27,Medium
INV137438,Beauty,1027.3,26.9,829.03,3,2252.87,2051.74,201.13,8.93,Corporate,Marketplace,2025-05-19,High
INV137439,Beauty,981.55,0.0,0.0,27,26501.85,15650.43,10851.42,40.95,Wholesale,Direct Website,2025-04-20,No Discount
INV137440,Electronics,24638.07,9.2,2266.7,1,22371.37,14667.0,7704.37,34.44,Retail,Marketplace,2025-07-06,Low
INV137441,Apparel,3898.43,4.6,537.98,3,11157.31,5656.75,5500.56,49.3,Retail,Marketplace,2025-03-22,Low
INV137442,Electronics,7300.23,0.0,0.0,4,29200.92,15258.36,13942.56,47.75,Retail,Direct Website,2025-10-13,No Discount
INV137443,Grocery,753.89,0.0,0.0,1,753.89,432.52,321.37,42.63,Retail,Marketplace,2025-06-08,No Discount
INV137444,Beauty,409.55,28.8,117.95,1,291.6,251.82,39.78,13.64,Retail,Direct Website,2025-09-20,High
INV137445,Home & Kitchen,2386.69,13.1,312.66,1,2074.03,1462.25,611.78,29.5,Corporate,Direct Website,2025-09-17,Medium
INV137446,Grocery,1258.7,3.8,239.15,5,6054.35,4017.55,2036.8,33.64,Corporate,Marketplace,2025-11-21,Low
INV137447,Apparel,3498.43,16.3,1710.73,3,8784.56,5379.01,3405.55,38.77,Corporate,In-Store,2025-05-15,Medium
INV137448,Beauty,2507.78,7.7,386.2,2,4629.36,2511.23,2118.13,45.75,Retail,In-Store,2025-03-08,Low
INV137449,Electronics,6784.36,22.7,7700.25,5,26221.55,17038.44,9183.11,35.02,Retail,Direct Website,2025-07-05,High
INV137450,Grocery,639.9,0.0,0.0,1,639.9,358.5,281.4,43.98,Retail,In-Store,2025-01-17,No Discount
INV137451,Grocery,534.43,0.0,0.0,3,1603.29,969.29,634.0,39.54,Retail,Direct Website,2025-04-04,No Discount
INV137452,Grocery,515.55,9.2,2134.38,45,21065.37,15089.51,5975.86,28.37,Wholesale,Direct Website,2025-03-06,Low
INV137453,Footwear,3764.39,20.0,1505.76,2,6023.02,3270.01,2753.01,45.71,Retail,Marketplace,2025-11-10,Medium
INV137454,Grocery,1002.25,0.0,0.0,1,1002.25,596.0,406.25,40.53,Retail,Direct Website,2025-09-15,No Discount
INV137455,Grocery,1280.15,0.0,0.0,37,47365.55,29079.51,18286.04,38.61,Wholesale,Marketplace,2025-02-02,No Discount
INV137456,Home & Kitchen,2846.62,3.9,333.05,3,8206.81,4546.65,3660.16,44.6,Retail,Marketplace,2025-02-25,Low
INV137457,Home & Kitchen,4897.08,12.3,1204.68,2,8589.48,6028.92,2560.56,29.81,Retail,Marketplace,2025-11-02,Medium
INV137458,Footwear,545.49,25.6,558.58,4,1623.38,1365.0,258.38,15.92,Retail,Direct Website,2025-10-08,High
INV137459,Footwear,5856.9,0.0,0.0,3,17570.7,9461.68,8109.02,46.15,Retail,In-Store,2025-03-13,No Discount
INV137460,Beauty,2377.41,44.9,5337.29,5,6549.76,5654.87,894.89,13.66,Retail,Direct Website,2025-09-21,Very High
INV137461,Home & Kitchen,2865.49,19.5,1117.54,2,4613.44,3201.0,1412.44,30.62,Corporate,Marketplace,2025-03-16,Medium
INV137462,Footwear,738.21,18.6,274.61,2,1201.81,964.32,237.49,19.76,Retail,Direct Website,2025-12-07,Medium
INV137463,Apparel,2484.17,28.3,9139.26,13,23154.95,19636.78,3518.17,15.19,Wholesale,Marketplace,2025-08-26,High
INV137464,Electronics,14930.12,0.0,0.0,9,134371.08,81869.26,52501.82,39.07,Wholesale,In-Store,2025-09-26,No Discount
INV137465,Beauty,356.59,26.7,190.42,2,522.76,367.05,155.71,29.79,Retail,Direct Website,2025-08-28,High
INV137466,Electronics,22010.45,0.0,0.0,3,66031.35,43301.85,22729.5,34.42,Retail,Direct Website,2025-03-14,No Discount
INV137467,Home & Kitchen,3738.17,0.0,0.0,24,89716.08,54762.55,34953.53,38.96,Wholesale,Marketplace,2025-07-14,No Discount
INV137468,Grocery,62.47,0.0,0.0,4,249.88,131.95,117.93,47.19,Retail,Direct Website,2025-12-01,No Discount
INV137469,Apparel,2348.85,27.3,3206.18,5,8538.07,6222.76,2315.31,27.12,Corporate,Direct Website,2025-04-17,High
INV137470,Footwear,3381.76,2.2,74.4,1,3307.36,1955.47,1351.89,40.88,Retail,In-Store,2025-07-08,Low
INV137471,Footwear,2692.68,25.7,6920.19,10,20006.61,18327.87,1678.74,8.39,Wholesale,Marketplace,2025-01-27,High
INV137472,Grocery,1491.22,12.7,568.15,3,3905.51,3257.88,647.63,16.58,Retail,Marketplace,2025-10-26,Medium
INV137473,Footwear,874.21,19.6,342.69,2,1405.73,999.68,406.05,28.89,Retail,Direct Website,2025-10-06,Medium
INV137474,Beauty,908.63,35.9,652.4,2,1164.86,983.39,181.47,15.58,Retail,Marketplace,2025-10-05,Very High
INV137475,Beauty,560.06,11.1,248.67,4,1991.57,1564.85,426.72,21.43,Retail,Direct Website,2025-03-01,Medium
INV137476,Grocery,212.67,7.0,74.43,5,988.92,566.38,422.54,42.73,Retail,Marketplace,2025-01-25,Low
INV137477,Home & Kitchen,5912.88,0.0,0.0,17,100518.96,48684.3,51834.66,51.57,Wholesale,Direct Website,2025-07-10,No Discount
INV137478,Home & Kitchen,3099.56,36.8,4562.55,4,7835.69,8227.47,-391.78,-5.0,Retail,Marketplace,2025-06-03,Very High
INV137479,Beauty,861.33,21.5,555.56,3,2028.43,1605.89,422.54,20.83,Retail,Direct Website,2025-07-25,High
INV137480,Beauty,1529.15,15.7,8642.76,36,46406.64,39295.35,7111.29,15.32,Wholesale,Marketplace,2025-03-06,Medium
INV137481,Grocery,84.72,0.0,0.0,5,423.6,265.35,158.25,37.36,Retail,In-Store,2025-06-22,No Discount
INV137482,Grocery,988.94,36.1,1785.04,5,3159.66,3317.64,-157.98,-5.0,Retail,Marketplace,2025-12-03,Very High
INV137483,Grocery,376.28,14.4,162.55,3,966.29,610.01,356.28,36.87,Retail,Direct Website,2025-05-26,Medium
INV137484,Grocery,1424.51,14.0,797.73,4,4900.31,3808.0,1092.31,22.29,Retail,Direct Website,2025-01-20,Medium
INV137485,Home & Kitchen,1260.02,0.0,0.0,3,3780.06,2155.04,1625.02,42.99,Retail,Direct Website,2025-04-15,No Discount
INV137486,Electronics,7853.83,16.1,5057.87,4,26357.45,20279.0,6078.45,23.06,Retail,Marketplace,2025-06-15,Medium
INV137487,Grocery,829.03,0.0,0.0,2,1658.06,979.87,678.19,40.9,Retail,Direct Website,2025-11-26,No Discount
INV137488,Electronics,18371.7,6.0,2204.6,2,34538.8,17972.92,16565.88,47.96,Retail,Marketplace,2025-12-05,Low
INV137489,Footwear,2767.49,2.8,2944.61,38,102220.01,56027.35,46192.66,45.19,Wholesale,In-Store,2025-11-18,Low
INV137490,Grocery,386.92,36.2,280.13,2,493.71,450.08,43.63,8.84,Retail,Direct Website,2025-09-26,Very High
INV137491,Grocery,507.69,5.7,28.94,1,478.75,310.61,168.14,35.12,Retail,Direct Website,2025-07-13,Low
INV137492,Footwear,2912.06,28.9,2524.76,3,6211.42,4813.0,1398.42,22.51,Retail,Marketplace,2025-07-01,High
INV137493,Beauty,2873.06,3.2,367.75,4,11124.49,7754.32,3370.17,30.3,Retail,Direct Website,2025-11-20,Low
INV137494,Electronics,3562.7,12.4,1767.1,4,12483.7,6855.35,5628.35,45.09,Retail,Marketplace,2025-07-19,Medium
INV137495,Beauty,451.76,7.8,105.71,3,1249.57,990.58,258.99,20.73,Retail,In-Store,2025-04-26,Low
INV137496,Apparel,1290.71,17.8,1148.73,5,5304.82,3556.13,1748.69,32.96,Corporate,Marketplace,2025-10-18,Medium
INV137497,Home & Kitchen,4658.63,14.0,2608.83,4,16025.69,10870.01,5155.68,32.17,Retail,Direct Website,2025-08-24,Medium
INV137498,Home & Kitchen,2112.87,0.0,0.0,3,6338.61,3593.61,2745.0,43.31,Retail,Marketplace,2025-03-19,No Discount
INV137499,Grocery,969.87,15.6,605.2,4,3274.28,2335.8,938.48,28.66,Retail,Direct Website,2025-03-07,Medium
INV137500,Home & Kitchen,4122.03,8.2,338.01,1,3784.02,2413.87,1370.15,36.21,Retail,Direct Website,2025-01-04,Low
INV137501,Home & Kitchen,1540.28,16.0,739.33,3,3881.51,2847.71,1033.8,26.63,Retail,Marketplace,2025-05-10,Medium
INV137502,Apparel,3257.3,8.7,283.39,1,2973.91,1883.31,1090.6,36.67,Corporate,Direct Website,2025-06-09,Low
INV137503,Beauty,2290.31,19.0,1740.64,4,7420.6,5541.63,1878.97,25.32,Retail,In-Store,2025-10-07,Medium
INV137504,Apparel,2055.33,26.5,1633.99,3,4532.0,4242.47,289.53,6.39,Retail,Direct Website,2025-06-17,High
INV137505,Apparel,2385.94,23.3,1667.77,3,5490.05,4275.84,1214.21,22.12,Corporate,In-Store,2025-05-28,High
INV137506,Grocery,1045.33,0.0,0.0,4,4181.32,1881.59,2299.73,55.0,Retail,Direct Website,2025-02-13,No Discount
INV137507,Home & Kitchen,3902.45,29.5,5756.11,5,13756.14,12004.66,1751.48,12.73,Retail,Direct Website,2025-03-10,High
INV137508,Electronics,20964.91,0.0,0.0,2,41929.82,26486.33,15443.49,36.83,Retail,In-Store,2025-08-02,No Discount
INV137509,Home & Kitchen,3777.63,18.0,2719.89,4,12390.63,9378.04,3012.59,24.31,Retail,Direct Website,2025-11-19,Medium
INV137510,Beauty,1911.83,5.1,2632.59,27,48986.82,27505.54,21481.28,43.85,Wholesale,Marketplace,2025-07-24,Low
INV137511,Grocery,933.18,13.3,124.11,1,809.07,539.22,269.85,33.35,Retail,Direct Website,2025-05-19,Medium
INV137512,Footwear,943.7,4.4,124.57,3,2706.53,1698.04,1008.49,37.26,Retail,Direct Website,2025-08-12,Low
INV137513,Grocery,385.22,0.0,0.0,2,770.44,474.64,295.8,38.39,Retail,In-Store,2025-06-16,No Discount
INV137514,Home & Kitchen,5093.96,12.1,3081.85,5,22387.95,14702.75,7685.2,34.33,Retail,Direct Website,2025-10-07,Medium
INV137515,Apparel,2629.32,12.3,970.22,3,6917.74,5109.96,1807.78,26.13,Retail,Marketplace,2025-11-03,Medium
INV137516,Electronics,12153.6,13.7,6660.17,4,41954.23,27980.22,13974.01,33.31,Retail,Marketplace,2025-09-28,Medium
INV137517,Beauty,1087.36,16.3,3722.03,21,19112.53,12495.69,6616.84,34.62,Wholesale,Direct Website,2025-05-10,Medium
INV137518,Home & Kitchen,2930.27,22.8,2672.41,4,9048.67,6192.42,2856.25,31.57,Retail,Direct Website,2025-05-02,High
INV137519,Grocery,653.22,0.0,0.0,2,1306.44,737.42,569.02,43.56,Retail,In-Store,2025-03-06,No Discount
INV137520,Apparel,2789.35,32.3,2702.88,3,5665.17,4586.15,1079.02,19.05,Retail,Direct Website,2025-07-01,Very High
INV137521,Apparel,1654.4,27.2,1799.99,4,4817.61,4217.53,600.08,12.46,Retail,Direct Website,2025-12-19,High
INV137522,Apparel,938.72,8.5,2712.9,34,29203.58,17198.99,12004.59,41.11,Wholesale,Direct Website,2025-11-20,Low
INV137523,Grocery,1296.59,1.7,44.08,2,2549.1,1416.89,1132.21,44.42,Retail,Marketplace,2025-09-02,Low
INV137524,Electronics,22284.33,12.4,113293.53,41,800364.0,459104.64,341259.36,42.64,Wholesale,Direct Website,2025-03-06,Medium
INV137525,Beauty,2108.72,4.3,90.67,1,2018.05,1024.76,993.29,49.22,Retail,Direct Website,2025-02-14,Low
INV137526,Electronics,17738.8,15.2,10785.19,4,60170.01,44632.53,15537.48,25.82,Retail,Direct Website,2025-04-14,Medium
INV137527,Beauty,1960.4,0.0,0.0,6,11762.4,6822.62,4939.78,42.0,Wholesale,Marketplace,2025-04-25,No Discount
INV137528,Electronics,2134.39,28.2,2407.59,4,6129.97,4116.23,2013.74,32.85,Retail,Marketplace,2025-07-09,High
INV137529,Electronics,16284.92,40.5,65953.93,10,96895.27,93024.57,3870.7,3.99,Wholesale,Marketplace,2025-10-02,Very High
INV137530,Electronics,6612.72,18.3,6050.64,5,27012.96,19275.03,7737.93,28.65,Retail,Marketplace,2025-01-05,Medium
INV137531,Home & Kitchen,3144.13,0.0,0.0,4,12576.52,7598.09,4978.43,39.59,Corporate,Marketplace,2025-11-22,No Discount
INV137532,Home & Kitchen,876.99,0.0,0.0,2,1753.98,1049.51,704.47,40.16,Corporate,Direct Website,2025-11-07,No Discount
INV137533,Grocery,962.47,9.2,4073.17,46,40200.45,24981.15,15219.3,37.86,Wholesale,Marketplace,2025-01-11,Low
INV137534,Apparel,1011.72,2.3,116.35,5,4942.25,2610.22,2332.03,47.19,Retail,Direct Website,2025-06-27,Low
INV137535,Electronics,11245.31,12.4,4183.26,3,29552.67,25364.47,4188.2,14.17,Retail,Marketplace,2025-02-26,Medium
INV137536,Beauty,1987.35,2.3,91.42,2,3883.28,2218.71,1664.57,42.86,Retail,Marketplace,2025-05-19,Low
INV137537,Grocery,781.71,0.0,0.0,2,1563.42,801.14,762.28,48.76,Retail,In-Store,2025-09-15,No Discount
INV137538,Apparel,2359.31,26.6,2510.31,4,6926.93,5964.33,962.6,13.9,Retail,Direct Website,2025-03-21,High
INV137539,Beauty,2514.46,22.1,6668.35,12,23505.17,20251.18,3253.99,13.84,Wholesale,Marketplace,2025-09-11,High
INV137540,Grocery,897.76,3.7,132.87,4,3458.17,2511.97,946.2,27.36,Retail,Marketplace,2025-11-10,Low
INV137541,Home & Kitchen,875.55,2.1,18.39,1,857.16,470.44,386.72,45.12,Retail,Direct Website,2025-08-12,Low
INV137542,Beauty,1090.24,2.2,119.93,5,5331.27,3496.95,1834.32,34.41,Retail,Direct Website,2025-01-03,Low
INV137543,Electronics,9260.91,18.6,6890.12,4,30153.52,22227.31,7926.21,26.29,Retail,Marketplace,2025-04-24,Medium
INV137544,Electronics,11727.91,4.8,562.94,1,11164.97,7297.85,3867.12,34.64,Corporate,In-Store,2025-06-06,Low
INV137545,Footwear,1972.68,3.2,189.38,3,5728.66,3261.8,2466.86,43.06,Retail,Marketplace,2025-04-03,Low
INV137546,Apparel,1840.14,2.0,73.61,2,3606.67,1910.59,1696.08,47.03,Retail,In-Store,2025-02-09,Low
INV137547,Apparel,2111.83,11.1,937.65,4,7509.67,4592.9,2916.77,38.84,Retail,Direct Website,2025-09-14,Medium
INV137548,Footwear,1784.46,14.3,1020.71,4,6117.13,4267.13,1850.0,30.24,Retail,Direct Website,2025-06-17,Medium
INV137549,Grocery,101.22,9.1,46.06,5,460.04,279.29,180.75,39.29,Retail,In-Store,2025-09-17,Low
INV137550,Beauty,2584.63,32.5,2520.01,3,5233.88,4191.36,1042.52,19.92,Corporate,In-Store,2025-05-21,Very High
INV137551,Grocery,1156.68,2.4,111.04,4,4515.68,2198.9,2316.78,51.31,Retail,Direct Website,2025-10-14,Low
INV137552,Grocery,955.12,5.9,169.06,3,2696.3,1783.75,912.55,33.84,Retail,In-Store,2025-10-04,Low
INV137553,Grocery,652.01,9.3,121.27,2,1182.75,877.66,305.09,25.8,Corporate,Marketplace,2025-11-03,Low
INV137554,Electronics,7885.73,13.1,1033.03,1,6852.7,4923.01,1929.69,28.16,Retail,Marketplace,2025-05-02,Medium
INV137555,Home & Kitchen,4045.88,3.4,687.8,5,19541.6,12447.09,7094.51,36.3,Retail,Marketplace,2025-10-19,Low
INV137556,Apparel,1942.0,27.3,1060.33,2,2823.67,2298.19,525.48,18.61,Retail,Direct Website,2025-03-10,High
INV137557,Electronics,8257.99,8.0,1321.28,2,15194.7,9000.2,6194.5,40.77,Retail,Marketplace,2025-08-06,Low
INV137558,Home & Kitchen,3656.87,8.0,877.65,3,10092.96,8364.05,1728.91,17.13,Retail,Direct Website,2025-10-13,Low
INV137559,Beauty,1527.32,16.1,983.59,4,5125.69,4349.4,776.29,15.15,Retail,Marketplace,2025-10-27,Medium
INV137560,Electronics,6022.87,14.5,3493.26,4,20598.22,13206.25,7391.97,35.89,Retail,Direct Website,2025-10-09,Medium
INV137561,Apparel,3687.06,22.4,2477.7,3,8583.48,6801.38,1782.1,20.76,Retail,Direct Website,2025-12-10,High
INV137562,Beauty,1459.32,9.0,262.68,2,2655.96,1552.44,1103.52,41.55,Retail,Direct Website,2025-02-08,Low
INV137563,Beauty,596.43,17.9,3309.59,31,15179.74,11116.79,4062.95,26.77,Wholesale,Marketplace,2025-10-24,Medium
INV137564,Footwear,3487.86,3.1,324.37,3,10139.21,7049.09,3090.12,30.48,Retail,In-Store,2025-04-16,Low
INV137565,Grocery,798.67,1.5,11.98,1,786.69,474.89,311.8,39.63,Retail,Marketplace,2025-02-18,Low
INV137566,Footwear,3557.83,13.7,1949.69,4,12281.63,6684.09,5597.54,45.58,Corporate,Marketplace,2025-02-04,Medium
INV137567,Beauty,1719.78,16.1,830.65,3,4328.69,3224.91,1103.78,25.5,Retail,Direct Website,2025-06-03,Medium
INV137568,Grocery,1415.55,6.2,351.06,4,5311.14,2955.2,2355.94,44.36,Retail,Direct Website,2025-08-05,Low
INV137569,Footwear,2117.51,44.0,931.7,1,1185.81,1051.22,134.59,11.35,Retail,Direct Website,2025-02-16,Very High
INV137570,Grocery,1077.08,7.5,323.12,4,3985.2,2647.51,1337.69,33.57,Retail,Direct Website,2025-05-24,Low
INV137571,Grocery,330.26,4.2,55.48,4,1265.56,837.17,428.39,33.85,Retail,Marketplace,2025-05-03,Low
INV137572,Home & Kitchen,2336.86,12.7,296.78,1,2040.08,1563.04,477.04,23.38,Retail,Marketplace,2025-08-20,Medium
INV137573,Apparel,1724.77,4.8,331.16,4,6567.92,4375.76,2192.16,33.38,Retail,Direct Website,2025-07-16,Low
INV137574,Footwear,5454.0,12.0,30106.08,46,220777.92,132903.1,87874.82,39.8,Wholesale,Direct Website,2025-10-11,Medium
INV137575,Grocery,1103.8,7.1,2351.09,30,30762.91,21482.57,9280.34,30.17,Wholesale,Marketplace,2025-07-18,Low
INV137576,Grocery,498.33,0.0,0.0,1,498.33,254.76,243.57,48.88,Retail,In-Store,2025-07-26,No Discount
INV137577,Electronics,20934.0,17.4,18212.58,5,86457.42,61224.86,25232.56,29.18,Retail,In-Store,2025-07-19,Medium
INV137578,Apparel,2005.82,5.3,531.54,5,9497.56,5953.9,3543.66,37.31,Retail,Marketplace,2025-11-05,Low
INV137579,Home & Kitchen,630.72,3.0,56.76,3,1835.4,1197.58,637.82,34.75,Retail,In-Store,2025-09-11,Low
INV137580,Grocery,661.11,2.4,47.6,3,1935.73,1164.32,771.41,39.85,Retail,Direct Website,2025-08-27,Low
INV137581,Footwear,5133.61,28.3,4358.43,3,11042.4,10073.52,968.88,8.77,Corporate,Direct Website,2025-08-20,High
INV137582,Apparel,3745.07,15.3,2291.98,4,12688.3,9221.06,3467.24,27.33,Retail,Direct Website,2025-05-02,Medium
INV137583,Grocery,566.78,8.9,50.44,1,516.34,300.84,215.5,41.74,Retail,Direct Website,2025-12-18,Low
INV137584,Electronics,11171.95,23.4,10456.95,4,34230.85,31129.79,3101.06,9.06,Retail,Marketplace,2025-11-22,High
INV137585,Home & Kitchen,5296.55,0.0,0.0,5,26482.75,13275.56,13207.19,49.87,Retail,Direct Website,2025-05-20,No Discount
INV137586,Home & Kitchen,3580.03,11.2,801.93,2,6358.13,4763.87,1594.26,25.07,Retail,In-Store,2025-07-02,Medium
INV137587,Grocery,1020.02,0.0,0.0,34,34680.68,16325.54,18355.14,52.93,Wholesale,Direct Website,2025-10-21,No Discount
INV137588,Footwear,1706.56,4.6,157.0,2,3256.12,2178.35,1077.77,33.1,Corporate,Direct Website,2025-09-17,Low
INV137589,Apparel,2718.25,0.0,0.0,1,2718.25,1223.21,1495.04,55.0,Retail,Direct Website,2025-01-02,No Discount
INV137590,Beauty,2487.81,28.5,3545.13,5,8893.92,7801.03,1092.89,12.29,Retail,Direct Website,2025-10-09,High
INV137591,Beauty,1304.17,19.4,1012.04,4,4204.64,3009.54,1195.1,28.42,Retail,Direct Website,2025-10-12,Medium
INV137592,Apparel,3251.42,29.9,2916.52,3,6837.74,5716.14,1121.6,16.4,Retail,Direct Website,2025-04-25,High
INV137593,Footwear,4537.33,23.4,4246.94,4,13902.38,10155.01,3747.37,26.95,Retail,Direct Website,2025-08-26,High
INV137594,Footwear,2043.19,37.0,2267.94,3,3861.63,3331.0,530.63,13.74,Retail,Direct Website,2025-06-16,Very High
INV137595,Apparel,2458.07,4.5,442.45,4,9389.83,5793.03,3596.8,38.31,Retail,Marketplace,2025-08-07,Low
INV137596,Home & Kitchen,1863.92,13.7,3064.28,12,19302.76,9987.65,9315.11,48.26,Wholesale,Direct Website,2025-04-19,Medium
INV137597,Apparel,3309.37,23.2,35317.6,46,116913.42,83277.71,33635.71,28.77,Wholesale,In-Store,2025-01-10,High
INV137598,Beauty,2885.29,9.7,1399.37,5,13027.08,10389.26,2637.82,20.25,Retail,Direct Website,2025-08-03,Low
INV137599,Grocery,1470.64,6.9,202.95,2,2738.33,1767.89,970.44,35.44,Retail,Marketplace,2025-05-26,Low
